Date,ACA.PA,AI.PA,AIR.PA,ALO.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA,VIV.PA
2023-10-17,10.778882026672363,142.3575897216797,125.8993911743164,12.40999984741211,52.517295837402344,54.040382385253906,14.962712287902832,161.8871307373047,26.63754653930664,97.6955337524414,35.195556640625,53.908077239990234,157.69570922851562,30.564510345458984,13.583115577697754,49.65813064575195,21.07674789428711,138.4069061279297,389.3758544921875,83.82300567626953,650.802490234375,28.137304306030273,21.417125701904297,381.5323181152344,9.936500549316406,72.7431411743164,151.25625610351562,1675.6119384765625,35.57221984863281,150.43138122558594,98.83680725097656,51.963409423828125,17.685344696044922,39.98960494995117,149.6628875732422,114.35113525390625,58.4801025390625,2.096973180770874,25.146665573120117,8.280058860778809
2023-10-18,10.689213752746582,140.55288696289062,123.3477783203125,12.289999961853027,52.6523551940918,53.693729400634766,15.005313873291016,161.64117431640625,26.529207229614258,95.85114288330078,35.09614944458008,52.83420944213867,156.90933227539062,29.986207962036133,13.42623233795166,48.3430061340332,20.917184829711914,137.72581481933594,389.32830810546875,82.25585174560547,650.1209716796875,27.741954803466797,20.579235076904297,377.2974548339844,9.992801666259766,72.29888153076172,149.79234313964844,1672.6356201171875,34.71563720703125,148.09512329101562,97.31978607177734,49.87981033325195,17.571149826049805,39.202701568603516,144.93357849121094,114.01351928710938,59.03546905517578,2.096973180770874,24.772916793823242,8.24107551574707
2023-10-19,10.627567291259766,140.302734375,122.53680419921875,12.454999923706055,52.170013427734375,53.131587982177734,14.976912498474121,161.7395477294922,26.260711669921875,95.64198303222656,34.63887023925781,51.311275482177734,155.4900360107422,29.834524154663086,13.566697120666504,46.94878387451172,20.689929962158203,134.56361389160156,390.46929931640625,81.41351318359375,652.944580078125,27.43338966369629,20.695472717285156,380.3504943847656,9.903807640075684,71.9511947631836,156.92306518554688,1666.6832275390625,32.169952392578125,146.96658325195312,94.87142181396484,48.9159049987793,16.929033279418945,38.297752380371094,143.59361267089844,114.6405029296875,58.61894607543945,2.0392580032348633,24.648332595825195,8.046157836914062
2023-10-20,10.479988098144531,136.3538055419922,119.92584991455078,12.164999961853027,52.18930435180664,52.05415725708008,14.749702453613281,160.5589599609375,25.58711814880371,94.71028900146484,33.75910568237305,50.374080657958984,156.37229919433594,29.55011558532715,13.397045135498047,45.47545623779297,20.288604736328125,134.12576293945312,383.0050964355469,79.19990539550781,646.5184326171875,26.78733253479004,19.85273551940918,374.4906005859375,9.840240478515625,69.42082977294922,156.7341766357422,1641.087646484375,31.991899490356445,143.48199462890625,94.89063262939453,48.448551177978516,16.519052505493164,37.122314453125,139.35693359375,114.01351928710938,57.91548156738281,1.9815433025360107,24.264999389648438,8.278109550476074
2023-10-23,10.569656372070312,136.62184143066406,121.15220642089844,12.210000038146973,51.996368408203125,52.58818817138672,14.872775077819824,161.4444122314453,25.66719627380371,94.97648620605469,33.86348342895508,50.68647766113281,158.7122344970703,29.80608367919922,13.22739315032959,46.62247848510742,20.351463317871094,135.53659057617188,383.67071533203125,79.72882080078125,651.7762451171875,26.854829788208008,19.998035430908203,380.99066162109375,9.774856567382812,70.69567108154297,157.9147491455078,1667.8736572265625,31.75609588623047,145.1846923828125,94.391357421875,48.84774398803711,16.86912727355957,37.196083068847656,139.82986450195312,109.38353729248047,57.66556930541992,1.9815433025360107,24.149999618530273,8.19234561920166
2023-10-24,10.463174819946289,137.42591857910156,123.78294372558594,12.260000228881836,52.343650817871094,52.3820686340332,14.929577827453613,162.52659606933594,25.751983642578125,96.09832763671875,34.7730712890625,50.31550598144531,160.57266235351562,29.891407012939453,13.43900203704834,46.226951599121094,20.17739486694336,137.7744598388672,387.4266052246094,78.98442077636719,663.07080078125,26.5944766998291,20.119117736816406,388.1308288574219,9.842057228088379,70.11619567871094,160.55926513671875,1714.302734375,31.621353149414062,147.12496948242188,94.99624633789062,48.74064636230469,16.59206199645996,36.8173828125,137.36668395996094,110.3963394165039,57.415653228759766,1.9623050689697266,24.610000610351562,8.235227584838867
2023-10-25,10.519217491149902,140.03469848632812,123.66426086425781,11.920000076293945,52.93210983276367,52.635032653808594,14.7828369140625,162.3790283203125,25.992216110229492,95.79409790039062,37.546566009521484,49.729759216308594,161.66590881347656,29.64491844177246,13.548455238342285,45.22825241088867,20.21607780456543,138.21231079101562,373.9719543457031,79.35662078857422,661.2208251953125,26.305198669433594,20.245044708251953,393.1535949707031,9.87838077545166,70.2707290649414,160.2759246826172,1762.319091796875,31.3229923248291,146.9863739013672,96.99333190917969,48.58972930908203,16.640735626220703,36.51738357543945,137.91844177246094,104.8499984741211,57.573001861572266,2.000781536102295,24.35124969482422,8.200141906738281
2023-10-26,10.468779563903809,141.6785888671875,125.04885864257812,11.899999618530273,54.21513748168945,51.26716232299805,15.483400344848633,160.70654296875,25.926271438598633,95.52790832519531,37.77520751953125,49.30021667480469,158.90403747558594,29.758682250976562,13.586763381958008,45.22825241088867,20.056514739990234,138.1636505126953,365.5093688964844,78.69058227539062,650.802490234375,26.69090461730957,20.34675407409668,387.1952209472656,9.925602912902832,69.26631164550781,158.9064483642578,1725.01708984375,30.812894821166992,146.2538299560547,96.45565795898438,48.594600677490234,16.541519165039062,38.31742858886719,137.95785522460938,95.59001922607422,57.832176208496094,1.8661136627197266,24.5141658782959,8.239126205444336
2023-10-27,10.4332857131958,143.1616668701172,123.58513641357422,12.069999694824219,53.22151184082031,51.220314025878906,15.573338508605957,158.09942626953125,25.865034103393555,96.97298431396484,37.63603591918945,48.66565704345703,161.12887573242188,29.881927490234375,13.610478401184082,45.76220703125,20.042009353637695,137.23931884765625,364.653564453125,79.55252075195312,643.9868774414062,26.758403778076172,20.409717559814453,384.63458251953125,9.998250961303711,69.90372467041016,155.83694458007812,1734.9378662109375,31.226749420166016,145.1846923828125,78.19380187988281,50.08427429199219,16.210163116455078,36.92559051513672,140.9530792236328,98.82136535644531,58.31349182128906,1.9815433025360107,24.52375030517578,8.133871078491211
2023-10-30,10.493064880371094,142.75070190429688,124.81149291992188,12.34000015258789,53.73279571533203,50.33026123046875,15.786346435546875,159.08323669433594,26.227739334106445,97.99976348876953,38.48597717285156,48.782806396484375,161.3782196044922,30.14737319946289,13.668853759765625,46.207176208496094,20.119373321533203,137.2879638671875,364.17816162109375,79.8659439086914,653.3340454101562,26.999469757080078,19.615415573120117,386.11187744140625,10.043656349182129,69.40151977539062,156.9702911376953,1738.5093994140625,31.212312698364258,146.61019897460938,80.78617095947266,49.94796371459961,15.949947357177734,34.68782043457031,140.73631286621094,101.76334381103516,58.304237365722656,2.0392580032348633,24.456666946411133,8.161158561706543
2023-10-31,10.627567291259766,144.44818115234375,124.89060974121094,12.75,54.16690444946289,50.86429214477539,15.696410179138184,163.80557250976562,26.336078643798828,99.33076477050781,38.585384368896484,49.04639434814453,163.64141845703125,31.48409652709961,13.685271263122559,47.29486846923828,20.44816780090332,135.39065551757812,364.3683166503906,79.80718231201172,656.741943359375,27.018754959106445,20.225669860839844,390.1497802734375,10.089061737060547,69.26631164550781,158.19810485839844,1745.65234375,31.809032440185547,145.5410614013672,82.28398895263672,50.04533004760742,16.474123001098633,35.391117095947266,142.8448028564453,104.3194808959961,58.498619079589844,2.0584964752197266,24.75374984741211,8.24107551574707
2023-11-01,10.664929389953613,145.50244140625,126.53235626220703,12.75,55.15087890625,50.96735382080078,15.999356269836426,164.93695068359375,26.6469669342041,100.16739654541016,38.769290924072266,48.66565704345703,164.38943481445312,31.332412719726562,14.004508972167969,47.85849380493164,20.52069664001465,134.6122589111328,363.227294921875,80.21855926513672,657.5208740234375,26.92232894897461,20.075529098510742,390.9869079589844,10.158077239990234,69.0538330078125,158.76478576660156,1759.73974609375,31.770532608032227,148.27330017089844,83.38815307617188,50.152427673339844,16.79424476623535,35.543575286865234,143.08126831054688,107.21322631835938,58.896629333496094,2.1546878814697266,25.108333587646484,8.258617401123047
2023-11-02,10.791958808898926,147.4143524169922,127.64002227783203,13.210000038146973,55.09299850463867,52.05415725708008,16.11296272277832,168.7246551513672,26.868358612060547,100.94697570800781,38.818992614746094,49.925010681152344,168.37881469726562,31.522018432617188,13.823911666870117,49.20327377319336,20.902679443359375,133.73658752441406,376.34912109375,81.53104400634766,682.6415405273438,27.27910804748535,20.889205932617188,397.1422424316406,10.170790672302246,69.53672790527344,162.49542236328125,1804.7799072265625,32.60305404663086,150.33238220214844,83.72419738769531,51.85630798339844,17.163042068481445,37.10264587402344,147.2785186767578,112.90425872802734,59.78520965576172,2.1739261150360107,25.453332901000977,8.373618125915527
2023-11-03,10.913384437561035,145.788330078125,127.64002227783203,13.895000457763672,55.035118103027344,53.06600570678711,16.217098236083984,170.74148559570312,26.53862762451172,101.13711547851562,39.20668411254883,49.51498794555664,167.09378051757812,31.79694938659668,13.822087287902832,50.92380905151367,21.081581115722656,131.4500732421875,387.2364196777344,81.78570556640625,684.296875,27.230894088745117,21.0151309967041,397.58544921875,10.1199369430542,69.2856216430664,163.8176727294922,1800.21630859375,33.430763244628906,148.55047607421875,81.94794464111328,52.839691162109375,17.500011444091797,37.79118347167969,148.48056030273438,119.36695098876953,57.69334030151367,2.3470706939697266,25.731250762939453,8.441839218139648
2023-11-06,10.904044151306152,146.02061462402344,127.00706481933594,13.75,54.83253479003906,53.22528076171875,16.16503143310547,166.01914978027344,26.21831703186035,100.30048370361328,39.68384552001953,49.59308624267578,165.57858276367188,31.692665100097656,13.809318542480469,50.19208526611328,20.95586585998535,133.05548095703125,379.10662841796875,81.21761322021484,678.8442993164062,27.211606979370117,21.03450584411621,397.04376220703125,10.079980850219727,70.03893280029297,162.7787628173828,1798.0338134765625,33.33451843261719,148.4910888671875,81.55429077148438,51.92446517944336,17.1536808013916,37.47150802612305,147.0420684814453,115.6050796508789,57.99878692626953,2.4240238666534424,25.462915420532227,8.3229398727417
