Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA,VIV.PA
2021-01-15,28.606094360351562,7.387665748596191,101.70469665527344,88.9713363647461,46.69642639160156,34.568328857421875,14.39615535736084,116.52175903320312,15.57550048828125,73.50608825683594,31.95124053955078,43.10423278808594,113.9697036743164,27.818464279174805,10.072250366210938,71.17010498046875,14.246652603149414,69.83094024658203,503.55694580078125,72.43535614013672,463.58441162109375,23.71156120300293,18.472047805786133,278.39422607421875,7.498713970184326,35.61661148071289,139.99009704589844,858.6370849609375,32.53946304321289,111.5430908203125,69.85399627685547,38.419891357421875,9.212282180786133,31.83716583251953,115.09854125976562,258.3982238769531,28.82063102722168,,19.13015365600586,9.232680320739746
2021-01-18,28.30228042602539,7.463901996612549,102.08877563476562,87.66392517089844,47.654388427734375,34.85616683959961,13.399431228637695,117.17875671386719,15.433165550231934,73.45404815673828,31.489891052246094,43.122745513916016,114.888427734375,28.42286491394043,9.97607707977295,73.1219253540039,14.300896644592285,68.9356689453125,506.87335205078125,72.25428009033203,468.9339599609375,23.73334312438965,18.919130325317383,276.99481201171875,7.437186241149902,36.268280029296875,139.8101043701172,865.0693359375,33.07430648803711,110.5224380493164,69.9396743774414,38.001121520996094,9.212282180786133,31.972515106201172,113.61758422851562,261.5048828125,28.731273651123047,,18.791053771972656,9.257431983947754
2021-01-19,28.83395767211914,7.296907901763916,101.6662826538086,87.76966857910156,48.92586898803711,34.31549072265625,13.000741004943848,117.69495391845703,15.367472648620605,73.61022186279297,31.529151916503906,42.91903305053711,113.09689331054688,28.27781105041504,10.046356201171875,73.70271301269531,13.958991050720215,69.06356048583984,493.27886962890625,72.12751770019531,460.8626708984375,23.439266204833984,17.99965476989746,277.181396484375,7.431034088134766,34.602901458740234,140.6650848388672,840.5090942382812,32.6445198059082,110.08500671386719,71.31053161621094,38.05458068847656,10.16795539855957,31.67280387878418,113.5250244140625,260.9566650390625,28.863361358642578,,19.14669418334961,9.246824264526367
2021-01-20,28.634578704833984,7.409446716308594,100.62928009033203,88.83674621582031,48.14208221435547,34.55665588378906,12.927070617675781,116.85025024414062,15.419088363647461,72.51699829101562,31.85308265686035,43.511661529541016,114.38313293457031,28.269750595092773,9.946484565734863,74.23590850830078,14.041179656982422,71.71282196044922,501.2015075683594,72.27238464355469,476.4891052246094,24.17991065979004,18.0352725982666,273.9160461425781,7.431034088134766,35.02930450439453,138.73016357421875,846.1619262695312,33.25099563598633,111.68890380859375,70.55656433105469,38.53572082519531,10.222189903259277,32.38825607299805,114.03409576416016,263.332275390625,29.014860153198242,,19.336923599243164,9.335225105285645
2021-01-21,29.479562759399414,7.304169178009033,100.74449157714844,85.9046859741211,47.96791076660156,34.494422912597656,13.06574535369873,116.66254425048828,15.264238357543945,70.72966766357422,32.2457275390625,43.743160247802734,112.63753509521484,27.802349090576172,9.850311279296875,74.53105163574219,13.888307571411133,69.95882415771484,495.3495178222656,72.68887329101562,476.3952331542969,24.452207565307617,17.836565017700195,274.8490295410156,7.354125022888184,34.91667556762695,138.2801513671875,853.3740844726562,33.66645431518555,108.82134246826172,69.7597427368164,38.59809494018555,10.000859260559082,32.29156494140625,115.83903503417969,266.25616455078125,28.33891487121582,,18.857219696044922,9.409482955932617
2021-01-22,28.074419021606445,7.203972816467285,101.43584442138672,85.39517974853516,47.51504898071289,33.518089294433594,12.753726959228516,115.8178482055664,15.024930953979492,69.80997467041016,32.39296340942383,43.15052795410156,112.54564666748047,27.471942901611328,9.702354431152344,74.26446533203125,13.429693222045898,68.97219848632812,489.76751708984375,72.29048919677734,480.05548095703125,24.277938842773438,17.472896575927734,276.4350280761719,7.374120712280273,34.73966979980469,137.78518676757812,853.3740844726562,32.87373733520508,107.4604721069336,69.79402923583984,37.95656967163086,9.703310012817383,31.518117904663086,116.0241470336914,264.7942199707031,28.14080810546875,,18.48504066467285,9.391803741455078
2021-01-25,26.640790939331055,6.897574424743652,100.93653106689453,81.58830261230469,47.6369743347168,32.074989318847656,12.849065780639648,113.75302124023438,14.67926025390625,68.30028533935547,32.91321563720703,42.38196563720703,110.75411224365234,26.3840274810791,9.565492630004883,74.43583679199219,12.834644317626953,66.8710708618164,479.8642578125,71.25829315185547,471.045654296875,23.90761375427246,16.863662719726562,278.9540100097656,7.3479719161987305,33.58919143676758,136.75021362304688,847.5263671875,31.47455406188965,103.18343353271484,69.82829284667969,37.448699951171875,9.25185775756836,31.605127334594727,115.42250061035156,261.870361328125,27.464862823486328,,18.493309020996094,9.292794227600098
2021-01-26,26.37495231628418,7.023909568786621,103.66350555419922,81.9920654296875,48.22916793823242,32.666236877441406,12.710391998291016,114.2222900390625,14.746517181396484,67.65824890136719,33.315677642822266,43.11349105834961,110.89191436767578,26.432376861572266,9.609879493713379,76.05442810058594,13.138744354248047,67.0172348022461,491.298095703125,72.07318115234375,476.7706298828125,24.212587356567383,17.1992130279541,281.5662536621094,7.46179723739624,33.774234771728516,138.50515747070312,847.9161987304688,32.49648666381836,104.98173522949219,69.45987701416016,37.36851501464844,9.433610916137695,31.614805221557617,116.25554656982422,259.2205810546875,27.9543399810791,,18.336166381835938,9.303401947021484
2021-01-27,26.336977005004883,6.845299243927002,104.85415649414062,81.0980224609375,48.07241439819336,31.52652931213379,12.502379417419434,112.15747833251953,14.6041841506958,66.66912841796875,33.207698822021484,42.576419830322266,108.7328872680664,26.158382415771484,9.417534828186035,77.08270263671875,12.791905403137207,67.85768127441406,487.6068115234375,70.69691467285156,475.26898193359375,23.63532066345215,16.47562599182129,277.6478576660156,7.578700542449951,33.42828369140625,137.65017700195312,832.5172729492188,32.6827278137207,102.98902130126953,67.74629211425781,36.37059783935547,9.108214378356934,30.667322158813477,113.94153594970703,252.5504608154297,27.833906173706055,,18.096317291259766,9.239751815795898
2021-01-28,27.096513748168945,6.948398590087891,104.77733612060547,81.85747528076172,48.14208221435547,32.055545806884766,12.4243745803833,112.15747833251953,14.699593544006348,68.26558685302734,32.559837341308594,42.27084732055664,108.31945037841797,26.835309982299805,9.587686538696289,78.54894256591797,12.961215019226074,67.58362579345703,500.4812316894531,70.40717315673828,485.2173767089844,24.147235870361328,17.32105827331543,277.4612731933594,7.538708209991455,34.19259262084961,142.06004333496094,839.7293701171875,33.80971908569336,103.3292465209961,67.763427734375,37.074485778808594,9.320748329162598,31.9338436126709,114.58946990966797,249.9007110595703,27.82613754272461,,18.534664154052734,9.232680320739746
2021-01-29,26.42242431640625,6.810447692871094,103.701904296875,79.98287200927734,47.8634033203125,30.946956634521484,12.125357627868652,112.15747833251953,14.311691284179688,66.44355773925781,32.3438835144043,41.45599365234375,107.49258422851562,26.12614631652832,9.484116554260254,75.38794708251953,12.688347816467285,67.76634979248047,487.6068115234375,68.72305297851562,467.6669616699219,24.81163787841797,16.910524368286133,270.65069580078125,7.463335037231445,34.401763916015625,140.12510681152344,821.211669921875,33.65690612792969,101.19072723388672,66.10126495361328,36.602256774902344,9.182967185974121,32.1658821105957,111.95149230957031,246.8854217529297,27.11135482788086,,18.245189666748047,8.953330993652344
2021-02-01,26.479389190673828,6.909191608428955,104.5468978881836,79.89634704589844,48.4207649230957,31.258140563964844,12.220697402954102,114.7385025024414,14.43212890625,67.60617065429688,32.93284606933594,41.807865142822266,110.70816802978516,26.649959564208984,9.598784446716309,76.96844482421875,12.808343887329102,68.1500244140625,488.8673095703125,69.39307403564453,476.4891052246094,24.876989364624023,17.247949600219727,276.6216125488281,7.480255603790283,35.19825744628906,141.2500457763672,832.5172729492188,33.46111297607422,100.07286071777344,67.00946044921875,37.10121154785156,9.238665580749512,32.7943115234375,114.21922302246094,255.474365234375,26.847200393676758,3.1646978855133057,18.41887092590332,9.070021629333496
2021-02-02,27.514259338378906,7.112488269805908,104.3548583984375,85.1644515991211,47.61955642700195,32.366722106933594,12.36803913116455,117.08489227294922,14.715234756469727,69.54969024658203,33.619972229003906,43.16904830932617,113.05094909667969,27.044836044311523,9.643170356750488,78.6917724609375,13.262027740478516,70.19635009765625,494.44921875,70.22608947753906,492.6317443847656,24.93144989013672,17.075489044189453,278.39422607421875,7.472565650939941,35.19825744628906,143.72499084472656,862.340576171875,34.36366271972656,104.83592987060547,67.3436050415039,37.46652603149414,9.520090103149414,32.82331848144531,116.53323364257812,263.5150451660156,27.09193229675293,3.1175639629364014,18.741430282592773,9.183175086975098
2021-02-03,27.74212074279785,7.167668342590332,104.85415649414062,86.3372802734375,47.253787994384766,32.596221923828125,12.242364883422852,116.94410705566406,14.849747657775879,69.445556640625,33.37456512451172,42.946815490722656,111.62690734863281,26.940073013305664,9.839215278625488,77.25408172607422,13.360654830932617,69.84920501708984,489.0473327636719,70.44339752197266,492.25628662109375,25.421581268310547,16.91615104675293,276.06182861328125,7.527939796447754,36.01887893676758,142.64500427246094,867.9932250976562,36.001617431640625,105.8079833984375,66.59820556640625,37.95656967163086,9.537681579589844,32.600948333740234,116.1629867553711,259.9515686035156,27.30170440673828,2.990591287612915,19.047447204589844,9.165494918823242
2021-02-04,28.966875076293945,7.227206230163574,104.73893737792969,89.50006103515625,47.11444854736328,33.05132293701172,12.281367301940918,118.82123565673828,14.979571342468262,70.53878021240234,35.39667510986328,43.428321838378906,115.5774917602539,26.907838821411133,9.831817626953125,77.46353912353516,13.69269847869873,71.36568450927734,488.05694580078125,70.49771118164062,492.8194274902344,25.171072006225586,17.184215545654297,278.1143493652344,7.561779975891113,36.7590446472168,144.66993713378906,867.4086303710938,36.63196563720703,109.74478912353516,67.54066467285156,38.45553207397461,9.608036041259766,32.47525405883789,115.88530731201172,259.31195068359375,27.142431259155273,2.998767614364624,19.03917694091797,9.17963981628418
2021-02-05,30.191631317138672,7.358623504638672,104.662109375,89.80768585205078,46.45258331298828,33.91484451293945,12.550048828125,120.36984252929688,15.018674850463867,74.6166763305664,35.86785125732422,43.8727912902832,118.28778076171875,27.246301651000977,9.91319465637207,76.68280792236328,14.111863136291504,70.9637222290039,494.2690734863281,70.08121490478516,496.1981201171875,25.693876266479492,17.471023559570312,285.1115417480469,7.571009635925293,37.45094299316406,146.87486267089844,877.7395629882812,38.54689407348633,109.06434631347656,68.55167388916016,37.86747360229492,9.794187545776367,32.57194519042969,115.32994079589844,259.4947204589844,27.247316360473633,2.9314334392547607,18.948198318481445,9.165494918823242
2021-02-08,29.593494415283203,7.420338153839111,105.08460998535156,90.24029541015625,46.29582214355469,34.32326889038086,12.454710006713867,123.37322235107422,15.054649353027344,75.36284637451172,36.908348083496094,44.057987213134766,120.35494232177734,27.31077003479004,9.798526763916016,76.2829360961914,14.205558776855469,70.61658477783203,492.4685363769531,70.75123596191406,495.4473876953125,25.704771041870117,17.920923233032227,287.5372314453125,7.557167053222656,37.68425750732422,145.83990478515625,877.3496704101562,38.6233024597168,109.11296081542969,69.20284271240234,38.357521057128906,9.967146873474121,33.14236831665039,115.46878051757812,257.5758972167969,27.33278465270996,2.9208526611328125,18.666994094848633,9.169031143188477
2021-02-09,29.35614013671875,7.358623504638672,105.62232208251953,88.89442443847656,46.55708312988281,34.16767883300781,12.619386672973633,124.78105163574219,15.089059829711914,74.52991485595703,37.10466766357422,43.95613098144531,122.37615966796875,26.996484756469727,9.69125747680664,76.1972427368164,14.304184913635254,71.36568450927734,500.12109375,70.49771118164062,503.9879150390625,25.530500411987305,17.79344940185547,291.8288269042969,7.4848713874816895,37.19349670410156,147.36984252929688,892.358642578125,37.9833984375,108.52973175048828,69.04004669189453,37.760555267333984,9.8894624710083,33.422733306884766,113.98782348632812,262.0531005859375,26.854965209960938,3.00357723236084,18.451953887939453,9.112454414367676
2021-02-10,28.691543579101562,7.420338153839111,103.50987243652344,88.14458465576172,46.470001220703125,35.11289596557617,12.632387161254883,125.01567840576172,15.093751907348633,74.23490142822266,37.11448669433594,44.22466278076172,121.31961059570312,26.915897369384766,9.706052780151367,75.85448455810547,14.711841583251953,70.98199462890625,496.0697021484375,70.42527770996094,496.9489440917969,25.5849609375,18.014650344848633,290.42938232421875,7.592544078826904,37.740570068359375,146.78488159179688,883.3922119140625,37.49631118774414,107.75208282470703,68.0804443359375,37.3417854309082,9.697447776794434,32.53327178955078,113.895263671875,261.59625244140625,26.994813919067383,3.0006914138793945,18.427143096923828,9.1937837600708
2021-02-11,28.634578704833984,7.786999225616455,103.66350555419922,87.69276428222656,47.49763107299805,35.548545837402344,12.558714866638184,126.70509338378906,15.071854591369629,75.18932342529297,37.17338180541992,44.446895599365234,121.4574203491211,26.923954010009766,9.69495677947998,77.88248443603516,14.757865905761719,71.40221405029297,493.27886962890625,67.45543670654297,498.8260803222656,25.541393280029297,17.609745025634766,288.2835998535156,7.475640773773193,37.804935455322266,143.4549560546875,895.6724853515625,37.6204719543457,106.39120483398438,66.66674041748047,37.769466400146484,9.64468002319336,33.69345474243164,115.70018768310547,265.3424377441406,26.913236618041992,2.7443413734436035,18.691808700561523,9.176103591918945
2021-02-12,28.3972225189209,7.895907402038574,103.6250991821289,88.64448547363281,46.95769119262695,36.159236907958984,12.519713401794434,126.98666381835938,14.949851036071777,74.32168579101562,37.35007095336914,44.08576965332031,125.7754898071289,27.036775588989258,9.657967567443848,77.54922485351562,14.606640815734863,71.16470336914062,493.27886962890625,68.3970947265625,496.7611999511719,25.421581268310547,17.51413917541504,296.9600524902344,7.495638370513916,37.812984466552734,143.36497497558594,900.935302734375,37.572715759277344,105.85658264160156,66.96662139892578,37.59126281738281,9.722366333007812,34.128509521484375,119.402587890625,269.5455627441406,27.17350959777832,2.778970241546631,18.600828170776367,9.229145050048828
2021-02-15,29.555517196655273,8.05564022064209,103.12579345703125,90.04802703857422,48.10725021362305,36.99164962768555,12.762395858764648,128.86378479003906,15.304906845092773,74.68608856201172,36.89853286743164,44.604312896728516,125.59176635742188,27.61699867248535,9.69495677947998,77.14934539794922,15.550171852111816,71.10987854003906,509.5743103027344,67.85382080078125,502.95556640625,25.639419555664062,18.307083129882812,293.88128662109375,7.606389045715332,38.271568298339844,145.07492065429688,906.7830810546875,37.67777633666992,107.80068969726562,67.29219818115234,38.14368438720703,9.823503494262695,34.370216369628906,119.17118835449219,267.71807861328125,28.38942527770996,2.729912757873535,18.757970809936523,11.039612770080566
2021-02-16,30.362525939941406,8.099205017089844,102.28082275390625,90.17300415039062,47.67180633544922,37.03832244873047,12.69739055633545,128.72299194335938,15.276753425598145,74.72077941894531,37.13412094116211,44.280216217041016,128.6236114501953,27.42359161376953,9.57288932800293,77.74918365478516,15.555102348327637,70.28770446777344,508.9441223144531,68.10735321044922,506.6158447265625,25.682987213134766,18.524534225463867,292.5751953125,7.606389045715332,38.183067321777344,146.9198455810547,913.215576171875,38.12188720703125,106.29400634765625,66.86380004882812,37.93875503540039,9.893858909606934,33.983489990234375,119.91166687011719,265.6165466308594,28.276769638061523,2.693359851837158,18.609098434448242,10.852200508117676
2021-02-17,29.47007179260254,8.120987892150879,102.58808135986328,90.26913452148438,48.664608001708984,37.0694465637207,12.758061408996582,127.17437744140625,15.409703254699707,73.95726013183594,36.67276382446289,43.85427474975586,125.82144927978516,27.770112991333008,9.606182098388672,77.66349029541016,15.66523551940918,70.92717742919922,472.57171630859375,67.90814208984375,502.11077880859375,25.323558807373047,18.355823516845703,295.7472229003906,7.729443550109863,38.223297119140625,146.96485900878906,906.7830810546875,37.715980529785156,107.89788818359375,67.4978256225586,37.680362701416016,9.681324005126953,33.29704666137695,117.59767150878906,261.77899169921875,28.719623565673828,2.694321870803833,18.666994094848633,10.696614265441895
2021-02-18,29.403610229492188,8.012078285217285,102.16558837890625,87.76005554199219,48.40334701538086,36.62212371826172,12.68005657196045,129.42689514160156,15.203239440917969,73.76639556884766,36.78073501586914,44.104286193847656,126.28081512451172,27.262420654296875,9.465620994567871,77.37785339355469,15.68496036529541,69.5934066772461,479.68414306640625,67.79949188232422,501.17236328125,25.497825622558594,17.844066619873047,295.5606384277344,7.527939796447754,38.06238555908203,148.2698211669922,910.8763427734375,38.01205062866211,104.73872375488281,67.03516387939453,37.51998519897461,9.735557556152344,32.832984924316406,116.34809875488281,260.408447265625,28.416616439819336,2.7284696102142334,18.443687438964844,10.516273498535156
2021-02-19,29.868825912475586,8.222634315490723,101.51265716552734,88.22148895263672,49.48323059082031,37.59456253051758,13.044076919555664,131.44479370117188,15.52857780456543,73.76639556884766,36.99668884277344,44.34503936767578,125.362060546875,26.907838821411133,9.53960132598877,77.22551727294922,16.278364181518555,70.10499572753906,475.3626708984375,67.58219146728516,508.4927978515625,25.933500289916992,18.532032012939453,294.9075622558594,7.509481906890869,38.38420104980469,147.00985717773438,939.1402587890625,36.32634353637695,108.91854858398438,65.98130798339844,38.53572082519531,9.805913925170898,33.47107696533203,119.03235626220703,261.41351318359375,28.707971572875977,2.686626434326172,18.509851455688477,10.374831199645996
2021-02-22,31.577787399291992,8.317022323608398,100.70608520507812,92.09567260742188,50.005760192871094,38.35306167602539,12.914069175720215,128.6760711669922,15.586448669433594,74.21755981445312,35.44575500488281,43.946868896484375,125.82144927978516,26.746662139892578,9.421234130859375,73.74079895019531,16.561098098754883,71.34739685058594,470.2308654785156,66.20592498779297,509.5251770019531,26.151338577270508,18.46642303466797,290.0561828613281,7.494099140167236,39.019779205322266,144.8499298095703,926.860107421875,35.228004455566406,111.5916976928711,65.37300109863281,38.36642837524414,9.67692756652832,32.70729064941406,116.44066619873047,254.46925354003906,29.11197853088379,2.637568950653076,18.857219696044922,10.477377891540527
2021-02-23,32.451255798339844,8.248047828674316,100.12996673583984,95.12386322021484,50.179935455322266,38.46976089477539,12.762395858764648,126.98666381835938,15.707669258117676,76.02224731445312,34.7390022277832,44.057987213134766,125.362060546875,27.19795036315918,9.373147964477539,72.3031234741211,16.536439895629883,72.58982849121094,470.77105712890625,65.51777648925781,506.2403869628906,25.868146896362305,18.14212417602539,290.8025817871094,7.529477596282959,39.43008804321289,144.44493103027344,919.2581176757812,35.06086349487305,115.33409881591797,65.64716339111328,38.188232421875,9.726763725280762,31.808170318603516,114.49690246582031,252.36770629882812,29.764604568481445,2.830432653427124,19.097070693969727,10.480914115905762
2021-02-24,33.3342170715332,8.465865135192871,99.3233871459961,98.74808502197266,50.47603225708008,39.029884338378906,12.623719215393066,127.73751831054688,15.879722595214844,76.26517486572266,34.33654022216797,43.58573913574219,125.82144927978516,27.79429054260254,9.354652404785156,71.39861297607422,16.75012969970703,73.39373016357422,473.8321838378906,65.6445541381836,500.0461120605469,25.824581146240234,18.605140686035156,286.6042785644531,7.5125579833984375,39.44618225097656,144.44493103027344,913.9951171875,35.30440902709961,117.61842346191406,65.6557388305664,38.678279876708984,9.952489852905273,31.624462127685547,114.40435028076172,250.35757446289062,30.28127670288086,2.803018093109131,19.312108993530273,10.396047592163086
2021-02-25,32.992427825927734,8.567514419555664,97.40298461914062,95.1046371459961,50.94630813598633,39.13880157470703,12.749394416809082,125.7196044921875,16.54056167602539,76.28253173828125,33.934085845947266,43.85427474975586,123.93804168701172,27.60894203186035,9.32505989074707,71.27484130859375,17.193954467773438,72.38883972167969,474.732421875,65.8980712890625,498.3567810058594,25.748336791992188,18.928504943847656,286.3243713378906,7.53255558013916,39.212867736816406,144.57994079589844,911.6561279296875,35.6768913269043,113.09838104248047,64.81607818603516,38.393165588378906,9.936366081237793,31.33441734313965,115.60762023925781,250.44894409179688,30.654207229614258,2.827547073364258,19.312108993530273,10.243996620178223
2021-02-26,32.81203842163086,8.433192253112793,95.78985595703125,92.201416015625,49.169715881347656,38.3336181640625,12.519713401794434,124.96876525878906,16.266841888427734,74.65137481689453,33.747581481933594,42.49308395385742,124.02989196777344,27.044836044311523,8.94036865234375,70.11327362060547,16.87752342224121,71.65801239013672,472.57171630859375,65.119384765625,492.7256164550781,26.08598518371582,18.14399528503418,282.4992370605469,7.343356609344482,39.051963806152344,141.6100616455078,899.765625,35.45722579956055,110.08500671386719,64.94459533691406,39.57819366455078,9.845490455627441,30.909025192260742,113.71014404296875,267.80950927734375,29.815109252929688,2.857847213745117,18.48504066467285,10.102554321289062
