Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,BVI.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA
2024-12-18,46.720001220703125,13.114999771118164,158.25999450683594,158.86000061035156,64.31999969482422,58.630001068115234,29.84000015258789,13.765000343322754,154.14999389648438,33.79999923706055,99.23999786376953,33.869998931884766,30.709999084472656,234.5,28.579999923706055,14.84000015258789,47.59000015258789,26.940000534057617,137.39999389648438,235.06423950195312,96.26000213623047,636.5,32.25,22.850000381469727,342.0,9.515999794006348,104.94999694824219,108.0,2309.149658203125,46.81999969482422,214.10000610351562,91.80000305175781,87.9000015258789,12.744000434875488,24.99782943725586,248.14999389648438,82.0999984741211,50.742774963378906,3.5199999809265137,27.020000457763672
2024-12-19,46.349998474121094,13.069999694824219,155.5,156.52000427246094,64.44000244140625,57.810001373291016,29.3799991607666,13.550000190734863,156.5500030517578,33.779998779296875,98.4800033569336,33.279998779296875,30.239999771118164,231.89999389648438,28.200000762939453,14.819999694824219,47.68000030517578,26.770000457763672,139.4499969482422,232.6853485107422,93.63999938964844,627.5,31.8799991607666,22.459999084472656,339.3500061035156,9.472000122070312,103.55000305175781,108.6500015258789,2292.170654296875,46.279998779296875,211.1999969482422,91.5,85.4000015258789,12.362000465393066,23.44915771484375,240.64999389648438,81.36000061035156,50.480316162109375,3.4800000190734863,26.829999923706055
2024-12-20,46.599998474121094,13.010000228881836,155.3800048828125,154.77999877929688,64.08000183105469,57.47999954223633,28.780000686645508,13.475000381469727,155.25,33.5099983215332,97.9800033569336,33.150001525878906,30.440000534057617,231.1999969482422,28.190000534057617,14.90999984741211,47.959999084472656,26.684999465942383,137.4499969482422,232.1401824951172,94.04000091552734,628.0999755859375,31.950000762939453,22.260000228881836,336.95001220703125,9.444000244140625,102.8499984741211,108.05000305175781,2301.15966796875,46.81999969482422,210.0,91.27999877929688,85.26000213623047,12.378000259399414,23.573650360107422,239.75,82.44000244140625,50.441429138183594,3.440000057220459,26.799999237060547
2024-12-23,46.439998626708984,13.024999618530273,154.24000549316406,153.89999389648438,64.22000122070312,57.439998626708984,28.860000610351562,13.385000228881836,155.4499969482422,33.63999938964844,98.23999786376953,33.08000183105469,30.90999984741211,232.10000610351562,28.079999923706055,14.984999656677246,48.58000183105469,26.614999771118164,137.0500030517578,233.5278778076172,93.41999816894531,629.2000122070312,31.760000228881836,22.1299991607666,338.04998779296875,9.47599983215332,102.44999694824219,107.5,2299.162109375,46.2599983215332,209.60000610351562,91.77999877929688,85.44000244140625,12.342000007629395,23.782793045043945,239.10000610351562,80.30000305175781,50.40254592895508,3.5,26.729999542236328
2024-12-24,46.5,12.90999984741211,154.33999633789062,153.6999969482422,64.05999755859375,57.540000915527344,28.8799991607666,13.515000343322754,156.0,33.56999969482422,97.9800033569336,33.45000076293945,31.309999465942383,231.89999389648438,27.989999771118164,14.944999694824219,49.47999954223633,26.4950008392334,137.75,232.1401824951172,93.83999633789062,630.7999877929688,31.8700008392334,22.270000457763672,339.8500061035156,9.501999855041504,102.5,107.5999984741211,2295.1669921875,47.08000183105469,209.6999969482422,91.75,85.5999984741211,,24.03675651550293,239.8000030517578,80.4000015258789,50.55807876586914,,26.799999237060547
2024-12-27,46.75,13.225000381469727,155.89999389648438,155.3000030517578,64.77999877929688,58.540000915527344,29.0,13.625,157.0500030517578,34.08000183105469,99.05999755859375,33.16999816894531,31.31999969482422,234.5,28.530000686645508,15.140000343322754,49.099998474121094,26.780000686645508,138.0500030517578,235.85720825195312,94.04000091552734,635.5999755859375,32.0099983215332,22.209999084472656,344.5,9.586000442504883,103.0999984741211,109.5,2311.147216796875,46.849998474121094,211.0,93.27999877929688,86.19999694824219,12.595999717712402,24.270801544189453,241.0500030517578,82.16000366210938,51.27742004394531,3.559999942779541,26.940000534057617
2024-12-30,46.70000076293945,13.305000305175781,154.6199951171875,154.3800048828125,64.5,58.72999954223633,28.959999084472656,13.5649995803833,155.1999969482422,34.119998931884766,98.72000122070312,32.939998626708984,30.860000610351562,232.3000030517578,28.540000915527344,15.234999656677246,48.540000915527344,26.875,137.5,235.0146942138672,93.26000213623047,629.2999877929688,31.610000610351562,22.06999969482422,337.3999938964844,9.630000114440918,101.94999694824219,108.1500015258789,2302.158447265625,46.650001525878906,210.39999389648438,93.13999938964844,85.55999755859375,12.59000015258789,23.897327423095703,239.39999389648438,81.72000122070312,51.13161087036133,3.5199999809265137,26.84000015258789
2024-12-31,47.040000915527344,13.289999961853027,156.9199981689453,154.77999877929688,65.12000274658203,59.220001220703125,29.34000015258789,13.729999542236328,158.14999389648438,34.31999969482422,99.73999786376953,33.5,31.75,235.60000610351562,28.540000915527344,15.3100004196167,49.310001373291016,27.15999984741211,138.64999389648438,236.15457153320312,94.04000091552734,635.5,31.799999237060547,22.43000030517578,341.8500061035156,9.628000259399414,103.0,109.0,2319.137451171875,47.04999923706055,212.10000610351562,93.73999786376953,85.69999694824219,,24.176185607910156,240.89999389648438,83.12000274658203,51.8801155090332,,27.110000610351562
2025-01-02,47.130001068115234,13.34000015258789,155.86000061035156,160.13999938964844,64.87999725341797,59.25,29.079999923706055,13.664999961853027,156.64999389648438,34.41999816894531,99.69999694824219,33.099998474121094,31.15999984741211,234.1999969482422,28.850000381469727,15.524999618530273,48.77000045776367,27.079999923706055,137.60000610351562,233.7756805419922,93.69999694824219,635.4000244140625,32.16999816894531,22.510000228881836,338.1000061035156,9.697999954223633,103.1500015258789,108.5999984741211,2298.163330078125,47.060001373291016,214.89999389648438,94.31999969482422,85.76000213623047,12.619999885559082,23.693161010742188,241.60000610351562,82.9000015258789,53.014808654785156,3.5199999809265137,27.229999542236328
2025-01-03,45.9900016784668,13.21500015258789,154.63999938964844,158.5800018310547,64.73999786376953,58.4900016784668,28.899999618530273,13.53499984741211,155.0,34.06999969482422,98.91999816894531,32.52000045776367,30.6200008392334,230.1999969482422,28.729999542236328,15.619999885559082,48.56999969482422,26.524999618530273,136.6999969482422,222.3768310546875,92.54000091552734,611.2999877929688,31.31999969482422,21.459999084472656,332.0,9.63599967956543,100.44999694824219,105.25,2234.2421875,46.08000183105469,211.60000610351562,92.87000274658203,83.9000015258789,12.175999641418457,23.384422302246094,240.1999969482422,82.77999877929688,53.28121566772461,3.5799999237060547,26.719999313354492
